fkgl,compression_ratio,coherence,coverage,fluency
8.4,0.0017107385502712744,3.0,2.0,4.0
9.0,0.026450511945392493,2.0,2.0,3.0
10.2,0.016597510373443983,2.0,2.0,3.0
18.9,0.018719580681392737,2.0,2.0,3.0
25.2,0.176056338028169,2.0,2.0,3.0
4.8,0.03416557161629435,1.0,1.0,2.0
11.5,0.02863202545068929,3.0,2.0,4.0
12.4,0.12708333333333333,2.0,2.0,3.0
17.4,0.06129398410896708,3.0,2.0,4.0
8.2,0.01126658186443758,2.0,2.0,3.0
7.7,0.007837713231904103,1.0,1.0,1.0
22.7,0.007447011647890013,1.0,1.0,2.0
11.5,0.07590361445783132,2.0,2.0,3.0
8.8,0.028645833333333332,2.0,2.0,3.0
12.7,0.05084745762711865,2.0,2.0,3.0
15.2,0.18067226890756302,2.0,2.0,3.0
12.3,0.002229654403567447,2.0,2.0,3.0
14.6,0.0093082679321044,3.0,2.0,3.0
5.9,0.008342245989304813,2.0,2.0,3.0
10.4,0.034161490683229816,2.0,2.0,3.0
7.4,0.22580645161290322,3.0,2.0,3.0
3.3,0.014314115308151094,1.0,1.0,2.0
8.6,0.07598784194528875,2.0,2.0,3.0
7.1,0.010683159966263706,2.0,2.0,3.0
9.9,0.04824561403508772,2.0,2.0,3.0
4.6,0.010114453021027415,2.0,2.0,3.0
10.2,0.010297215071378422,2.0,2.0,3.0
5.9,0.012446351931330472,2.0,2.0,3.0
9.2,0.1636904761904762,3.0,3.0,4.0
5.6,0.07563025210084033,2.0,2.0,3.0
10.6,0.0010035872907413735,3.0,2.0,4.0
8.8,0.004828141165651225,2.0,2.0,3.0
7.4,0.19387755102040816,2.0,2.0,3.0
5.0,0.1875,2.0,2.0,3.0
5.7,0.06069651741293532,2.0,2.0,3.0
8.2,0.06451612903225806,2.0,2.0,3.0
6.3,0.08775510204081632,2.0,2.0,3.0
5.3,0.10948905109489052,2.0,2.0,3.0
11.1,0.11634349030470914,3.0,2.0,4.0
5.7,0.0010274475267870247,2.0,2.0,3.0
12.3,0.005504334663547544,3.0,3.0,4.0
3.3,0.00212408177714842,2.0,1.0,3.0
7.7,0.06060606060606061,2.0,2.0,3.0
13.3,0.016781411359724614,3.0,2.0,4.0
11.5,0.11538461538461539,4.0,3.0,4.0
10.7,0.01889763779527559,2.0,2.0,3.0
8.4,0.15151515151515152,1.0,1.0,2.0
8.0,0.004044943820224719,2.0,2.0,3.0
8.2,0.09523809523809523,2.0,2.0,3.0
14.8,0.14855072463768115,3.0,3.0,4.0
11.2,0.0069142949027174785,2.0,2.0,3.0
7.6,0.004613126441602013,2.0,2.0,3.0
11.0,0.013150261071359505,2.0,2.0,3.0
11.5,0.0620384047267356,2.0,2.0,3.0
15.4,0.0043944681401059844,3.0,3.0,4.0
6.5,0.09164969450101833,2.0,2.0,3.0
13.5,0.24817518248175183,3.0,3.0,4.0
7.1,0.18076923076923077,3.0,2.0,4.0
9.9,0.020696791997240428,2.0,2.0,3.0
7.2,0.04054054054054054,2.0,2.0,3.0
10.7,0.036757775683317624,2.0,2.0,3.0
16.7,0.010191664131426833,2.0,2.0,3.0
14.0,0.009902522048584248,2.0,2.0,3.0
3.8,0.0052134704804847115,1.0,1.0,2.0
19.3,0.008297258297258298,3.0,3.0,4.0
7.5,0.002243993213288818,2.0,2.0,3.0
9.4,0.0009739923324007875,3.0,2.0,4.0
15.8,0.02048050413548641,2.0,2.0,3.0
11.0,0.03367003367003367,2.0,2.0,3.0
9.7,0.2102803738317757,3.0,3.0,4.0
14.0,0.021981981981981983,2.0,2.0,3.0
7.7,0.04028436018957346,2.0,2.0,3.0
2.6,0.19375,1.0,1.0,2.0
12.7,0.08754863813229571,2.0,2.0,3.0
14.6,0.2125340599455041,2.0,2.0,3.0
13.2,0.1631578947368421,3.0,2.0,4.0
12.3,0.01327433628318584,3.0,3.0,4.0
14.2,0.16025641025641027,3.0,3.0,4.0
9.5,0.0014981561155500921,2.0,2.0,3.0
8.2,0.05604719764011799,2.0,2.0,3.0
16.2,0.13114754098360656,2.0,2.0,3.0
7.3,0.17437722419928825,3.0,3.0,4.0
20.3,0.01689933872152829,3.0,3.0,4.0
6.3,0.049441786283891544,2.0,2.0,3.0
13.0,0.061224489795918366,2.0,2.0,3.0
10.7,0.05663716814159292,3.0,2.0,4.0
10.3,0.016565433462175594,3.0,2.0,4.0
12.3,0.01213707758210376,1.0,1.0,2.0
6.3,0.2751677852348993,3.0,2.0,4.0
7.8,0.3142857142857143,4.0,3.0,4.0
8.4,0.01910828025477707,2.0,2.0,3.0
12.1,0.24878048780487805,3.0,3.0,4.0
6.1,0.011431837667905115,2.0,2.0,3.0
9.0,0.09562841530054644,2.0,2.0,3.0
11.0,0.022036139268400177,3.0,2.0,4.0
12.9,0.030278232405891982,2.0,2.0,3.0
5.8,0.0700280112044818,3.0,2.0,4.0
10.1,0.17012448132780084,3.0,2.0,4.0
3.4,0.08043478260869565,2.0,2.0,3.0
6.5,0.05344295991778006,2.0,2.0,3.0
13.2,0.07944514501891552,3.0,2.0,4.0
6.3,0.07758620689655173,2.0,2.0,3.0
5.7,0.057579318448883664,2.0,2.0,3.0
10.1,0.1717171717171717,2.0,2.0,3.0
9.9,0.05308641975308642,2.0,2.0,3.0
9.2,0.03242924528301887,2.0,2.0,3.0
5.1,0.10934393638170974,2.0,2.0,3.0
8.0,0.05798969072164949,2.0,2.0,3.0
6.5,0.04853273137697517,2.0,2.0,3.0
9.9,0.032723772858517804,3.0,2.0,4.0
13.5,0.01733514615907546,2.0,2.0,3.0
15.8,0.09666666666666666,2.0,2.0,3.0
11.9,0.01694316978468055,2.0,2.0,3.0
10.5,0.19170984455958548,2.0,2.0,3.0
7.9,0.0032621865970733524,2.0,2.0,3.0
14.0,0.005554296077986851,2.0,2.0,3.0
9.5,0.11016949152542373,2.0,2.0,3.0
8.4,0.07339449541284404,2.0,2.0,3.0
18.0,0.004853160776505724,3.0,3.0,4.0
8.1,0.007792647806200237,2.0,2.0,3.0
7.3,0.17753623188405798,3.0,3.0,4.0
17.8,0.006014391579851788,3.0,3.0,4.0
13.5,0.010995052226498075,3.0,3.0,4.0
20.1,0.01683704149128082,2.0,2.0,3.0
10.0,0.0026702269692923898,2.0,2.0,3.0
11.8,0.04935064935064935,2.0,2.0,3.0
4.0,0.008495478213209099,2.0,2.0,3.0
7.3,0.4961832061068702,2.0,2.0,3.0
8.2,0.004492939666238768,2.0,2.0,3.0
14.6,0.019303557910673733,4.0,3.0,4.0
6.5,0.0038901601830663617,2.0,2.0,3.0
0.5,0.025799793601651185,1.0,1.0,1.0
14.1,0.02612540192926045,2.0,2.0,3.0
8.0,0.02106084243369735,2.0,2.0,3.0
2.3,0.007902735562310031,1.0,1.0,2.0
5.4,0.012143742255266418,2.0,2.0,3.0
3.6,0.015134529147982063,2.0,2.0,3.0
3.9,0.14511041009463724,3.0,3.0,4.0
10.8,0.17901234567901234,2.0,2.0,3.0
17.9,0.27941176470588236,3.0,3.0,4.0
5.6,0.007789510126363164,1.0,1.0,1.0
8.8,0.05331179321486268,2.0,2.0,3.0
13.9,0.23934426229508196,2.0,2.0,3.0
7.8,0.068359375,2.0,2.0,3.0
6.4,0.007528786536758193,1.0,1.0,1.0
6.6,0.15695067264573992,3.0,2.0,4.0
16.6,0.08319467554076539,2.0,2.0,3.0
6.1,0.11804008908685969,2.0,2.0,3.0
12.9,0.18614718614718614,3.0,2.0,4.0
10.3,0.020371208691715707,2.0,2.0,3.0
12.2,0.01165086887835703,3.0,2.0,4.0
9.9,0.09523809523809523,3.0,3.0,4.0
6.4,0.030303030303030304,1.0,1.0,2.0
7.8,0.020813623462630087,2.0,2.0,3.0
9.4,0.017616191904047975,2.0,2.0,3.0
21.1,0.24723247232472326,3.0,3.0,4.0
11.8,0.024977698483496878,2.0,2.0,3.0
9.1,0.042787286063569685,2.0,2.0,3.0
7.1,0.0290519877675841,2.0,2.0,3.0
5.4,0.02110490378646803,2.0,2.0,3.0
6.4,0.020428015564202335,1.0,1.0,1.0
9.4,0.003537516291193446,3.0,2.0,4.0
6.9,0.06515580736543909,3.0,2.0,4.0
9.4,0.05065023956194387,2.0,2.0,3.0
8.9,0.00889532478278858,1.0,1.0,2.0
16.6,0.05250965250965251,3.0,3.0,4.0
7.4,0.013227513227513227,3.0,2.0,4.0
14.4,0.30357142857142855,3.0,3.0,4.0
3.7,0.06311881188118812,2.0,2.0,3.0
14.0,0.012420275260154415,2.0,2.0,3.0
16.6,0.06769230769230769,3.0,2.0,4.0
15.4,0.04150943396226415,1.0,1.0,2.0
4.2,0.027128157156220765,2.0,2.0,3.0
14.2,0.012337662337662338,2.0,2.0,3.0
11.9,0.04819277108433735,2.0,2.0,3.0
16.6,0.02273957769355712,1.0,1.0,1.0
16.6,0.032362459546925564,3.0,3.0,4.0
3.2,0.1891891891891892,2.0,2.0,3.0
9.5,0.3270440251572327,3.0,3.0,4.0
12.1,0.3046875,3.0,3.0,4.0
4.4,0.2875816993464052,3.0,2.0,4.0
9.0,0.0419047619047619,2.0,2.0,3.0
5.1,0.12008733624454149,2.0,2.0,3.0
7.1,0.037604456824512536,2.0,1.0,3.0
8.4,0.0326530612244898,3.0,2.0,4.0
12.5,0.017019510170195103,2.0,2.0,3.0
4.5,0.04599406528189911,2.0,2.0,3.0
10.7,0.07350689127105667,2.0,2.0,3.0
11.1,0.1640625,3.0,2.0,4.0
17.6,0.2033195020746888,3.0,2.0,4.0
6.8,0.08977556109725686,2.0,1.0,3.0
7.2,0.09177820267686425,3.0,2.0,4.0
13.2,0.14697406340057637,4.0,3.0,4.0
10.5,0.0034627983153954142,3.0,3.0,4.0
8.5,0.04310344827586207,2.0,2.0,3.0
8.8,0.03442622950819672,3.0,3.0,4.0
8.1,0.0022413375333171794,2.0,2.0,3.0
6.5,0.013322884012539185,2.0,2.0,3.0
12.3,0.004119547657512116,2.0,2.0,3.0
3.6,0.11926605504587157,2.0,2.0,3.0
8.4,0.0022891354111639374,2.0,2.0,3.0
10.4,0.008615845663982019,2.0,2.0,3.0
7.7,0.006866815713829448,3.0,2.0,4.0
11.2,0.027309236947791166,1.0,1.0,2.0
7.6,0.005996573386636208,2.0,2.0,3.0
4.6,0.08796296296296297,2.0,2.0,3.0
12.1,0.010375099760574621,2.0,2.0,3.0
7.3,0.010381520892810797,2.0,2.0,3.0
6.9,0.0021312136397672946,1.0,1.0,1.0
8.3,0.019188835586567816,1.0,1.0,1.0
10.4,0.0315893385982231,4.0,3.0,4.0
15.6,0.01870692484410896,3.0,2.0,4.0
8.9,0.11217948717948718,2.0,2.0,3.0
11.4,0.09056122448979592,3.0,3.0,4.0
7.7,0.01559100797679478,2.0,2.0,3.0
5.9,0.030245746691871456,2.0,2.0,3.0
8.1,0.019870410367170625,2.0,2.0,3.0
8.7,0.012037369744879626,2.0,2.0,3.0
17.0,0.038634900193174504,2.0,2.0,3.0
15.0,0.026759167492566897,3.0,3.0,4.0
7.0,0.0038314176245210726,1.0,1.0,2.0
11.9,0.015127388535031847,2.0,2.0,3.0
5.9,0.09176470588235294,2.0,2.0,3.0
8.1,0.02518720217835262,2.0,2.0,3.0
5.7,0.01710445937690898,3.0,2.0,4.0
17.0,0.014420410427066,3.0,2.0,4.0
6.8,0.003387278885961611,2.0,2.0,3.0
10.5,0.0492676431424767,3.0,3.0,4.0
6.9,0.19658119658119658,3.0,3.0,4.0
3.4,0.003872752420470263,1.0,1.0,2.0
8.6,0.03397027600849257,2.0,2.0,3.0
7.0,0.1484375,2.0,2.0,3.0
9.3,0.17551020408163265,2.0,2.0,3.0
10.7,0.006607019958706125,3.0,3.0,4.0
15.7,0.020350212967345006,3.0,3.0,4.0
3.6,0.23694779116465864,2.0,2.0,3.0
13.2,0.05438401775804662,4.0,3.0,4.0
9.1,0.020785219399538105,2.0,2.0,3.0
9.4,0.2204724409448819,2.0,2.0,3.0
8.3,0.019548872180451128,2.0,2.0,3.0
6.8,0.08181818181818182,2.0,2.0,3.0
17.0,0.0035002692514808833,2.0,2.0,3.0
4.9,0.17479674796747968,2.0,2.0,3.0
10.8,0.05056759545923633,3.0,2.0,4.0
4.6,0.12333333333333334,2.0,2.0,3.0
10.4,0.3548387096774194,3.0,3.0,4.0
8.6,0.0340531561461794,2.0,2.0,3.0
14.0,0.18048780487804877,3.0,2.0,3.0
19.7,0.021524663677130046,3.0,3.0,4.0
5.5,0.043209876543209874,2.0,2.0,3.0
11.1,0.1650485436893204,3.0,2.0,4.0
3.5,0.13807531380753138,2.0,2.0,3.0
8.4,0.04060913705583756,2.0,2.0,3.0
17.5,0.015107102593010147,4.0,3.0,4.0
7.3,0.02418682235195997,2.0,2.0,3.0
12.6,0.021579804560260585,3.0,3.0,4.0
9.5,0.025491237387148168,3.0,3.0,4.0
6.3,0.38,2.0,3.0,2.0
1.6,0.04488778054862843,2.0,2.0,3.0
10.5,0.3440366972477064,2.0,2.0,3.0
12.3,0.038525963149078725,2.0,2.0,3.0
6.7,0.007124613523323027,1.0,1.0,1.0
8.1,0.20253164556962025,2.0,2.0,3.0
3.7,0.10738255033557047,1.0,1.0,2.0
9.4,0.3560606060606061,3.0,3.0,4.0
10.0,0.04308202154101077,2.0,2.0,3.0
6.8,0.0057436879262893386,2.0,2.0,3.0
6.7,0.10204081632653061,1.0,1.0,2.0
9.9,0.006797466398887687,2.0,2.0,3.0
5.9,0.005717665615141956,2.0,2.0,3.0
6.8,0.0070066173608407945,2.0,2.0,3.0
13.2,0.01068935427574171,2.0,2.0,3.0
11.2,0.049912434325744305,2.0,2.0,3.0
5.9,0.006042764177254416,2.0,1.0,3.0
7.9,0.003218390804597701,2.0,2.0,3.0
15.6,0.045172719220549155,3.0,3.0,4.0
9.4,0.021578648495173196,2.0,2.0,3.0
11.8,0.08851224105461393,3.0,3.0,4.0
10.3,0.04188948306595366,2.0,2.0,3.0
6.3,0.02165087956698241,1.0,1.0,2.0
4.7,0.18536585365853658,2.0,2.0,3.0
13.0,0.023857868020304568,2.0,2.0,3.0
7.8,0.03379416282642089,2.0,2.0,3.0
7.3,0.001277261551234154,2.0,2.0,3.0
12.7,0.11180124223602485,2.0,2.0,3.0
9.1,0.12053571428571429,3.0,2.0,4.0
13.5,0.1693548387096774,3.0,3.0,4.0
15.4,0.16129032258064516,4.0,3.0,4.0
7.7,0.08742331288343558,2.0,2.0,3.0
9.0,0.016782773907536415,2.0,2.0,3.0
8.9,0.17567567567567569,2.0,2.0,3.0
9.2,0.013029315960912053,2.0,2.0,3.0
3.4,0.22123893805309736,2.0,2.0,3.0
4.1,0.023752969121140142,2.0,2.0,3.0
7.4,0.0025541230844076867,2.0,2.0,3.0
9.7,0.05037783375314862,2.0,2.0,3.0
10.1,0.4294478527607362,3.0,3.0,4.0
12.8,0.030006123698714023,2.0,2.0,2.0
14.6,0.1013215859030837,2.0,2.0,3.0
7.2,0.012302839116719243,2.0,2.0,3.0
13.2,0.05003971405877681,3.0,2.0,4.0
8.7,0.035864978902953586,1.0,1.0,2.0
10.8,0.017995656220912194,2.0,2.0,3.0
5.1,0.008083638715240354,1.0,1.0,1.0
15.4,0.029136316337148804,3.0,2.0,4.0
13.6,0.010173548773189706,3.0,2.0,4.0
9.4,0.030800821355236138,2.0,2.0,3.0
11.3,0.024775962045334738,2.0,2.0,3.0
10.0,0.01568770521707406,3.0,3.0,4.0
12.5,0.026048284625158832,3.0,2.0,4.0
4.3,0.12380952380952381,3.0,2.0,4.0
16.5,0.07336343115124154,3.0,2.0,4.0
9.4,0.05420827389443652,2.0,2.0,3.0
6.0,0.01262135922330097,2.0,2.0,3.0
20.7,0.08426073131955485,2.0,2.0,3.0
7.5,0.012285714285714285,2.0,2.0,3.0
14.0,0.3004694835680751,3.0,3.0,4.0
11.6,0.032904148783977114,2.0,2.0,3.0
5.5,0.050359712230215826,2.0,2.0,3.0
13.6,0.031496062992125984,2.0,2.0,3.0
3.5,0.015285599356395816,1.0,1.0,2.0
4.8,0.01168679392286716,1.0,1.0,2.0
9.1,0.044153720359771054,2.0,2.0,3.0
7.1,0.1551155115511551,3.0,2.0,4.0
25.5,0.07761966364812418,3.0,2.0,4.0
8.1,0.026979472140762465,2.0,2.0,3.0
8.2,0.05416666666666667,1.0,1.0,2.0
6.5,0.04302477183833116,2.0,2.0,3.0
12.4,0.05658627087198516,2.0,2.0,3.0
6.9,0.040780141843971635,2.0,2.0,3.0
8.0,0.008088070096607504,2.0,2.0,3.0
9.4,0.048106448311156604,2.0,2.0,3.0
7.2,0.00532918840901521,2.0,2.0,3.0
11.8,0.0024079102413033454,3.0,3.0,4.0
6.2,0.24107142857142858,2.0,2.0,3.0
12.6,0.07950191570881227,3.0,3.0,4.0
10.7,0.017167381974248927,2.0,2.0,3.0
6.9,0.21511627906976744,3.0,3.0,4.0
10.1,0.29292929292929293,3.0,3.0,4.0
15.3,0.008636530687247335,3.0,2.0,4.0
10.0,0.01108533127094612,1.0,1.0,2.0
8.1,0.24378109452736318,3.0,2.0,3.0
9.1,0.09966777408637874,3.0,2.0,4.0
7.7,0.06836248012718601,2.0,2.0,3.0
18.3,0.05480868665977249,3.0,3.0,4.0
16.4,0.10721247563352826,3.0,3.0,4.0
2.8,0.0037114515149470275,2.0,2.0,3.0
7.9,0.13909774436090225,2.0,2.0,3.0
5.1,0.2411764705882353,3.0,3.0,4.0
9.9,0.022880915236609463,2.0,2.0,3.0
3.5,0.24074074074074073,2.0,2.0,3.0
12.1,0.019281663516068054,2.0,2.0,3.0
3.3,0.09955752212389381,2.0,2.0,3.0
9.5,0.014503532911863145,1.0,1.0,2.0
7.8,0.006315487297258504,2.0,2.0,3.0
7.7,0.020395920815836834,2.0,2.0,3.0
13.6,0.15567282321899736,3.0,3.0,4.0
11.6,0.1581196581196581,3.0,3.0,4.0
4.0,0.25405405405405407,2.0,2.0,3.0
12.0,0.011756238003838772,2.0,2.0,3.0
7.7,0.019817073170731708,2.0,2.0,3.0
10.7,0.0025988236903296403,3.0,2.0,4.0
4.6,0.15384615384615385,2.0,2.0,3.0
14.6,0.014686499717567313,3.0,2.0,4.0
6.5,0.11876075731497418,3.0,3.0,4.0
11.7,0.06972477064220184,2.0,2.0,3.0
6.3,0.24022346368715083,3.0,3.0,4.0
11.6,0.0022218218939530415,3.0,3.0,4.0
7.2,0.07261724659606657,3.0,3.0,4.0
3.4,0.08445945945945946,2.0,2.0,3.0
9.9,0.06596701649175413,3.0,2.0,4.0
9.2,0.12080536912751678,2.0,2.0,3.0
8.8,0.006152944623498389,1.0,1.0,2.0
7.1,0.021657953696788648,2.0,2.0,3.0
15.4,0.0992,3.0,3.0,4.0
5.9,0.002452367477834371,2.0,2.0,3.0
9.6,0.03160762942779292,2.0,2.0,3.0
11.0,0.07642487046632124,3.0,3.0,4.0
8.1,0.0203403902034039,2.0,2.0,3.0
7.1,0.006963042313872523,2.0,2.0,3.0
9.0,0.004191321499013806,2.0,2.0,3.0
11.8,0.2611111111111111,2.0,2.0,3.0
15.5,0.026789284286285485,3.0,3.0,4.0
14.8,0.03210382513661202,2.0,2.0,3.0
9.0,0.02399275690357628,3.0,3.0,4.0
7.1,0.02495075508864084,2.0,2.0,3.0
13.3,0.23741007194244604,3.0,2.0,4.0
8.7,0.01990632318501171,2.0,2.0,3.0
12.5,0.18023255813953487,3.0,2.0,4.0
9.9,0.003444712366517396,2.0,2.0,3.0
11.5,0.012529365700861394,1.0,1.0,2.0
18.4,0.2315270935960591,2.0,2.0,3.0
8.7,0.00678195998643608,2.0,2.0,3.0
12.8,0.008018040591330494,3.0,3.0,4.0
9.1,0.012434374136501796,2.0,2.0,3.0
6.6,0.012620638455827766,2.0,2.0,3.0
12.4,0.009744438315866888,3.0,2.0,4.0
8.1,0.013553474618038443,2.0,2.0,3.0
13.6,0.26108374384236455,4.0,3.0,4.0
10.6,0.23333333333333334,3.0,3.0,4.0
16.6,0.015271838729383017,2.0,2.0,3.0
9.0,0.01233262861169838,2.0,2.0,3.0
